series_id,source,category,category_name,country_iso2,variable_name,dataset,key,filters_json,unit_measure_filter,frequency,start_period
FI_HICP_009,eurostat,3,Prices,FI,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""FI"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
FR_HICP_009,eurostat,3,Prices,FR,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""FR"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
GR_HICP_009,eurostat,3,Prices,GR,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""EL"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
IE_HICP_009,eurostat,3,Prices,IE,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""IE"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
IT_HICP_009,eurostat,3,Prices,IT,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""IT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
LT_HICP_009,eurostat,3,Prices,LT,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""LT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
LU_HICP_009,eurostat,3,Prices,LU,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""LU"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
LV_HICP_009,eurostat,3,Prices,LV,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""LV"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
MT_HICP_009,eurostat,3,Prices,MT,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""MT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
NL_HICP_009,eurostat,3,Prices,NL,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""NL"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
PT_HICP_009,eurostat,3,Prices,PT,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""PT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
SI_HICP_009,eurostat,3,Prices,SI,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""SI"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
SK_HICP_009,eurostat,3,Prices,SK,HICP excl energy & food,PRC_HICP_MIDX,,"{""geo"": ""SK"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_NRG_FOOD""}",,,2003-01
AT_HICP_010,eurostat,3,Prices,AT,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""AT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
BE_HICP_010,eurostat,3,Prices,BE,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""BE"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
CY_HICP_010,eurostat,3,Prices,CY,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""CY"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
DE_HICP_010,eurostat,3,Prices,DE,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""DE"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
EE_HICP_010,eurostat,3,Prices,EE,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""EE"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
ES_HICP_010,eurostat,3,Prices,ES,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""ES"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
FI_HICP_010,eurostat,3,Prices,FI,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""FI"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
FR_HICP_010,eurostat,3,Prices,FR,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""FR"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
GR_HICP_010,eurostat,3,Prices,GR,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""EL"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
IE_HICP_010,eurostat,3,Prices,IE,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""IE"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
IT_HICP_010,eurostat,3,Prices,IT,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""IT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
LT_HICP_010,eurostat,3,Prices,LT,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""LT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
LU_HICP_010,eurostat,3,Prices,LU,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""LU"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
LV_HICP_010,eurostat,3,Prices,LV,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""LV"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
MT_HICP_010,eurostat,3,Prices,MT,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""MT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
NL_HICP_010,eurostat,3,Prices,NL,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""NL"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
PT_HICP_010,eurostat,3,Prices,PT,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""PT"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
SI_HICP_010,eurostat,3,Prices,SI,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""SI"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
SK_HICP_010,eurostat,3,Prices,SK,HICP excl education/health/social protection,PRC_HICP_MIDX,,"{""geo"": ""SK"", ""unit"": ""I15"", ""startPeriod"": 2003, ""coicop"": ""TOT_X_EDUC_HLTH_SPR""}",,,2003-01
AT_BPERM_001,eurostat,4,Activity_indicators,AT,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""AT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
BE_BPERM_001,eurostat,4,Activity_indicators,BE,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""BE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
CY_BPERM_001,eurostat,4,Activity_indicators,CY,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""CY"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
DE_BPERM_001,eurostat,4,Activity_indicators,DE,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""DE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
EE_BPERM_001,eurostat,4,Activity_indicators,EE,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""EE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
ES_BPERM_001,eurostat,4,Activity_indicators,ES,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""ES"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
FI_BPERM_001,eurostat,4,Activity_indicators,FI,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""FI"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
FR_BPERM_001,eurostat,4,Activity_indicators,FR,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""FR"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
GR_BPERM_001,eurostat,4,Activity_indicators,GR,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""EL"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
IE_BPERM_001,eurostat,4,Activity_indicators,IE,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""IE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
IT_BPERM_001,eurostat,4,Activity_indicators,IT,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""IT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
LT_BPERM_001,eurostat,4,Activity_indicators,LT,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""LT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
LU_BPERM_001,eurostat,4,Activity_indicators,LU,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""LU"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
LV_BPERM_001,eurostat,4,Activity_indicators,LV,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""LV"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
MT_BPERM_001,eurostat,4,Activity_indicators,MT,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""MT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
NL_BPERM_001,eurostat,4,Activity_indicators,NL,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""NL"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
PT_BPERM_001,eurostat,4,Activity_indicators,PT,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""PT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
SI_BPERM_001,eurostat,4,Activity_indicators,SI,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""SI"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
SK_BPERM_001,eurostat,4,Activity_indicators,SK,Building permits all buildings (floor area),STS_COBP_M,,"{""geo"": ""SK"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001_41002""}",,,2003-01
AT_BPERM_002,eurostat,4,Activity_indicators,AT,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""AT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
BE_BPERM_002,eurostat,4,Activity_indicators,BE,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""BE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
CY_BPERM_002,eurostat,4,Activity_indicators,CY,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""CY"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
DE_BPERM_002,eurostat,4,Activity_indicators,DE,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""DE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
EE_BPERM_002,eurostat,4,Activity_indicators,EE,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""EE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
ES_BPERM_002,eurostat,4,Activity_indicators,ES,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""ES"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
FI_BPERM_002,eurostat,4,Activity_indicators,FI,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""FI"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
FR_BPERM_002,eurostat,4,Activity_indicators,FR,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""FR"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
GR_BPERM_002,eurostat,4,Activity_indicators,GR,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""EL"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
IE_BPERM_002,eurostat,4,Activity_indicators,IE,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""IE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
IT_BPERM_002,eurostat,4,Activity_indicators,IT,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""IT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
LT_BPERM_002,eurostat,4,Activity_indicators,LT,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""LT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
LU_BPERM_002,eurostat,4,Activity_indicators,LU,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""LU"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
LV_BPERM_002,eurostat,4,Activity_indicators,LV,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""LV"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
MT_BPERM_002,eurostat,4,Activity_indicators,MT,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""MT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
NL_BPERM_002,eurostat,4,Activity_indicators,NL,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""NL"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
PT_BPERM_002,eurostat,4,Activity_indicators,PT,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""PT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
SI_BPERM_002,eurostat,4,Activity_indicators,SI,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""SI"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
SK_BPERM_002,eurostat,4,Activity_indicators,SK,Building permits residential (floor area),STS_COBP_M,,"{""geo"": ""SK"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41001""}",,,2003-01
AT_BPERM_003,eurostat,4,Activity_indicators,AT,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""AT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
BE_BPERM_003,eurostat,4,Activity_indicators,BE,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""BE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
CY_BPERM_003,eurostat,4,Activity_indicators,CY,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""CY"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
DE_BPERM_003,eurostat,4,Activity_indicators,DE,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""DE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
EE_BPERM_003,eurostat,4,Activity_indicators,EE,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""EE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
ES_BPERM_003,eurostat,4,Activity_indicators,ES,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""ES"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
FI_BPERM_003,eurostat,4,Activity_indicators,FI,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""FI"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
FR_BPERM_003,eurostat,4,Activity_indicators,FR,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""FR"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
GR_BPERM_003,eurostat,4,Activity_indicators,GR,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""EL"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
IE_BPERM_003,eurostat,4,Activity_indicators,IE,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""IE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
IT_BPERM_003,eurostat,4,Activity_indicators,IT,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""IT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
LT_BPERM_003,eurostat,4,Activity_indicators,LT,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""LT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
LU_BPERM_003,eurostat,4,Activity_indicators,LU,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""LU"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
LV_BPERM_003,eurostat,4,Activity_indicators,LV,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""LV"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
MT_BPERM_003,eurostat,4,Activity_indicators,MT,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""MT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
NL_BPERM_003,eurostat,4,Activity_indicators,NL,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""NL"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
PT_BPERM_003,eurostat,4,Activity_indicators,PT,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""PT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
SI_BPERM_003,eurostat,4,Activity_indicators,SI,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""SI"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
SK_BPERM_003,eurostat,4,Activity_indicators,SK,Building permits non-residential (floor area),STS_COBP_M,,"{""geo"": ""SK"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""BPRM_SQM"", ""startPeriod"": 2003, ""cpa2_1"": ""CPA_F41002""}",,,2003-01
AT_RET_001,eurostat,4,Activity_indicators,AT,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""AT"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
BE_RET_001,eurostat,4,Activity_indicators,BE,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""BE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
CY_RET_001,eurostat,4,Activity_indicators,CY,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""CY"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
DE_RET_001,eurostat,4,Activity_indicators,DE,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""DE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
EE_RET_001,eurostat,4,Activity_indicators,EE,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""EE"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
ES_RET_001,eurostat,4,Activity_indicators,ES,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""ES"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
FI_RET_001,eurostat,4,Activity_indicators,FI,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""FI"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
FR_RET_001,eurostat,4,Activity_indicators,FR,Retail trade incl fuel,STS_TRTU_M,,"{""geo"": ""FR"", ""s_adj"": ""SCA"", ""unit"": ""I21"", ""indic_bt"": ""VOL_SLS"", ""startPeriod"": 2003, ""nace_r2"": ""G47""}",,,2003-01
